txn_id,account_id,teller_id,txn_type,amount,balance_after,reference_number,merchant_name,category,is_reversal,original_txn_id,description,txn_time
331,256,,TRANSFER_IN,4822.09,459798.16,395731ebeba24ffeb8462e2aa5d96be2,Local Utilities,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2022-09-17T09:06:26
332,205,,INTEREST,3942.99,74146.51,2563f47e8bd742ca935f54b9f4c4db3b,,ONLINE_SHOPPING,false,,INTEREST transaction,2023-07-20T00:55:50
333,235,,INTEREST,3708.35,304519.71,ec5665c2048a48b2bd99b8b9b76e84fb,Amazon,SALARY,false,,INTEREST transaction,2023-07-29T01:47:14
334,79,,TRANSFER_IN,4032.85,330388.85,85c3247de3494d95970574d12ffd7d8c,Starbucks,UTILITIES,false,,TRANSFER_IN transaction,2022-10-06T15:11:45
335,225,,WITHDRAWAL,2817.17,231336.72,dadd62d966e244bdbbbfec53d83472fa,Local Utilities,RESTAURANT,false,,WITHDRAWAL transaction,2023-09-03T17:37:26
336,134,,INTEREST,3778.54,226741.36,4232df9ab3d84f7d9243a794b55a5e28,,RESTAURANT,false,,INTEREST transaction,2023-04-20T06:40:38
337,255,,DEPOSIT,3524.97,405324.81,11c3502b42c54a0a90a8c1d362b5f4cf,Starbucks,GROCERIES,false,,DEPOSIT transaction,2023-12-15T21:26:08
338,231,,DEPOSIT,3169.12,116275.24,a4556e3f17c8446ba0e0e2f592ee327b,Amazon,GROCERIES,false,,DEPOSIT transaction,2023-06-20T20:56:46
339,193,,FEE,1838.15,146358.28,2bdeb9ac34ae4a458dfb4e960808d29e,Local Utilities,SALARY,false,,FEE transaction,2023-10-22T21:42:53
340,275,,INTEREST,3444.49,269398.17,1121b39ce9644cedb6c2649ee648b586,Amazon,ONLINE_SHOPPING,false,,INTEREST transaction,2022-08-03T13:37:37
341,194,,WITHDRAWAL,815.11,388324.82,31587b1d5f804f93bae31c72b20dc47c,Starbucks,SALARY,false,,WITHDRAWAL transaction,2022-03-15T20:09:27
342,175,,DEPOSIT,2425.25,128352.59,98d768c0691649f7abadbf5689d038fe,Local Utilities,ATM,false,,DEPOSIT transaction,2023-10-06T00:22:52
343,260,,WITHDRAWAL,3186.08,219012.81,0adce40a68354bee839312a76b4afcca,Local Utilities,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2023-03-04T13:10:17
344,31,,TRANSFER_IN,4752.87,143649.63,7f9020a8f0074d6ebb60233bb72f570d,Local Utilities,SALARY,false,,TRANSFER_IN transaction,2023-11-29T01:45:55
345,225,,INTEREST,582.32,56196.53,92d33252a6a64514b54658dc5cf96085,,ATM,false,,INTEREST transaction,2022-06-20T06:34:50
346,88,,DEPOSIT,607.34,100466.45,e0ad970230904631bd6bed500a6f7af6,Local Utilities,GROCERIES,false,,DEPOSIT transaction,2022-05-08T13:08:21
347,39,,TRANSFER_IN,3719.80,279134.78,40e5478dd6b24687a0c8aabb69c391f9,Amazon,SALARY,false,,TRANSFER_IN transaction,2023-02-15T22:43:06
348,126,,INTEREST,2057.70,393259.99,976c9c9de21247c29eadd38c075a5295,,RESTAURANT,false,,INTEREST transaction,2022-05-21T20:23:35
349,160,,TRANSFER_IN,1999.72,199674.75,44aa1af6eab34bdcb10300a25a93c87d,Local Utilities,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-05-24T23:50:49
350,253,,FEE,1782.69,452940.31,07dacbf8f93b4d07a3fe585f643cee9d,Starbucks,ATM,false,,FEE transaction,2022-01-14T18:26:45
351,199,,DEPOSIT,1807.01,37147.33,b9035db18f5948a683a4fdbd6e7f9c4c,Walmart,UTILITIES,false,,DEPOSIT transaction,2022-03-14T11:54:17
352,171,,TRANSFER_OUT,2246.14,266324.77,523b93307fe949f5a03079080034b212,Starbucks,UTILITIES,false,,TRANSFER_OUT transaction,2023-01-28T20:29:56
353,197,,WITHDRAWAL,3479.32,200381.11,3b46d5f80f6648a48c8dda1aeb88d977,Target,GROCERIES,false,,WITHDRAWAL transaction,2022-06-22T04:51:14
354,121,,INTEREST,4694.66,17486.57,2bea202bc99240ca811fe5781c162cb9,Amazon,GROCERIES,false,,INTEREST transaction,2022-10-13T02:44:44
355,42,,TRANSFER_IN,3067.18,15627.70,0835dd17678d4106a3009d050fc0153c,,RESTAURANT,false,,TRANSFER_IN transaction,2022-04-05T11:45:36
356,132,,FEE,3184.52,253828.51,ef5a1c0e31954a7e892b31cb803f3966,Starbucks,SALARY,false,,FEE transaction,2023-07-09T23:25:55
357,222,,WITHDRAWAL,546.20,294156.88,9e399f8700a643e2a593d28cb73bcd90,Local Utilities,GROCERIES,false,,WITHDRAWAL transaction,2023-08-19T23:15:22
358,145,,TRANSFER_IN,3230.55,398492.53,296c269a2e42426f98bc50e1669f02a0,Target,SALARY,false,,TRANSFER_IN transaction,2022-10-11T04:33:14
359,221,,TRANSFER_OUT,4331.22,85101.44,950bc18a06d5474eaa45bf4064f92a8d,,GROCERIES,false,,TRANSFER_OUT transaction,2023-01-06T20:24:32
360,11,,TRANSFER_OUT,4302.65,483035.69,4324729cf86f454cb99053c75cc3878f,Starbucks,GROCERIES,false,,TRANSFER_OUT transaction,2022-01-02T01:29:22
361,64,,INTEREST,1128.55,103732.88,deead3283a724209a7a1acadafcf42ec,Amazon,GROCERIES,false,,INTEREST transaction,2023-09-02T06:59:06
362,208,,WITHDRAWAL,4682.65,148029.86,9119ef85cde0412f98e6ee673070904b,Starbucks,UTILITIES,false,,WITHDRAWAL transaction,2022-04-12T02:36:01
363,270,,FEE,1904.32,165596.44,c79e06b4cd0441a99b8230f7d40060b5,Local Utilities,ATM,false,,FEE transaction,2022-02-05T02:24:07
364,226,,FEE,2089.34,125698.23,c4d76658682e4228938c90933c05bc3f,,ATM,false,,FEE transaction,2022-01-09T12:27:02
365,48,,TRANSFER_OUT,2536.65,46691.32,9ae79e169f424b749706d7491f7ada84,Walmart,UTILITIES,false,,TRANSFER_OUT transaction,2023-10-10T17:55:09
366,256,,DEPOSIT,1519.59,468345.03,63345e444c1044798f92f5ccce3206f0,Local Utilities,SALARY,false,,DEPOSIT transaction,2023-12-13T17:31:33
367,168,,FEE,2411.15,167485.05,3f20ccc9c90040a0bf78a3aade58c270,Target,ONLINE_SHOPPING,false,,FEE transaction,2023-08-31T19:42:47
368,182,,TRANSFER_OUT,340.85,101371.21,5e8866fc011643e2aa48c02c9ebc8a1d,Starbucks,GROCERIES,false,,TRANSFER_OUT transaction,2023-07-12T18:58:51
369,249,,TRANSFER_IN,1567.47,172100.72,9595e1df9047422f8c5fd308b13dec1c,Target,UTILITIES,false,,TRANSFER_IN transaction,2023-05-05T05:26:02
370,276,,TRANSFER_OUT,1879.55,479055.73,8f1cac4ddcde43fdbb8304213d5cd672,Target,ATM,false,,TRANSFER_OUT transaction,2023-03-24T11:09:00
371,85,,INTEREST,2412.96,15000.68,cd913d71805b4764a07273e1fa2b8745,Target,GROCERIES,false,,INTEREST transaction,2022-04-20T15:48:50
372,133,,WITHDRAWAL,1402.62,142193.03,09f8bf944daa406fa8e54f3816d0080a,Amazon,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-02-03T00:43:46
373,32,,TRANSFER_IN,2351.28,26224.88,79535feb67db4903ad81a425994f929a,Local Utilities,GROCERIES,false,,TRANSFER_IN transaction,2023-02-01T19:56:20
374,274,,INTEREST,2863.56,353487.34,8d77eec14b7f4f6caa04450d22ae2c58,,UTILITIES,false,,INTEREST transaction,2023-02-09T07:07:07
375,24,,FEE,821.40,438087.39,73b4e884405a4e50912c2207b0146072,Target,UTILITIES,false,,FEE transaction,2023-03-12T22:48:44
376,143,,INTEREST,375.55,479689.42,d75bf5e8e7d645049979857f6762ab5e,Starbucks,SALARY,false,,INTEREST transaction,2022-08-17T04:46:38
377,188,,FEE,52.97,36050.78,8eaac1ac63fd4d05971964b0bdc9b1d3,Starbucks,ATM,false,,FEE transaction,2023-07-16T22:36:32
378,160,,FEE,2818.91,458469.99,4520496e8bc744fbb73c4cce294f87f6,Amazon,UTILITIES,false,,FEE transaction,2022-10-15T11:15:16
379,237,,TRANSFER_OUT,3180.92,122944.35,b2f0c8269f2c405b87f0cd16437d11cf,Amazon,SALARY,false,,TRANSFER_OUT transaction,2022-03-05T16:37:52
380,154,,TRANSFER_IN,2395.27,137196.25,ca04c972bcda413ab1e000a8bf114e17,,UTILITIES,false,,TRANSFER_IN transaction,2023-07-07T06:29:23
381,90,,FEE,2008.03,232355.92,286be05ac0fb4cfbbbb5000f5ac4055c,,ONLINE_SHOPPING,false,,FEE transaction,2023-03-04T07:50:03
382,170,,INTEREST,1887.01,196692.21,713af39e348e4d25904fd8836e0f5e69,Target,ATM,false,,INTEREST transaction,2022-05-08T11:30:14
383,31,,INTEREST,2151.50,239691.25,e1cefa6ac39d4dc38ddb5c462582b573,Amazon,ATM,false,,INTEREST transaction,2023-09-07T05:02:14
384,210,,TRANSFER_OUT,1949.37,260921.46,ccd27ae6bddf4dd983a5f8bb8c79a56b,Target,UTILITIES,false,,TRANSFER_OUT transaction,2022-05-10T04:09:01
385,238,,DEPOSIT,1428.50,218184.10,262fc01760364d65ba1753e55a284586,Amazon,ATM,false,,DEPOSIT transaction,2022-01-04T09:19:25
386,267,,INTEREST,2754.14,236974.31,4005fa41c1e449de996cadf394946c9f,Walmart,SALARY,false,,INTEREST transaction,2022-11-18T22:10:37
387,270,,INTEREST,651.59,181934.46,ab17847e6a7d4bb999f4bafe4180642e,Starbucks,ONLINE_SHOPPING,false,,INTEREST transaction,2022-10-05T00:54:22
388,196,,INTEREST,56.25,197156.18,c22245916e48419f96ba5cbd2fc7cc9d,Starbucks,SALARY,false,,INTEREST transaction,2023-01-04T01:18:29
389,116,,TRANSFER_OUT,1931.49,199149.14,4ec80b71b55147509a4f01cff6da4ce4,Target,GROCERIES,false,,TRANSFER_OUT transaction,2023-07-20T10:41:25
390,223,,TRANSFER_OUT,2255.95,301156.64,2da9fce7efd449e6abd0fc007bfc3313,Walmart,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2022-06-22T01:25:03
391,226,,INTEREST,789.92,287848.49,0a990dc166914134a8da9aa04c524e12,Walmart,ATM,false,,INTEREST transaction,2022-10-24T20:19:17
392,212,,WITHDRAWAL,4544.94,383354.27,d26724a2da7147bd85403c00e96dd80c,Target,GROCERIES,false,,WITHDRAWAL transaction,2022-08-05T02:36:04
393,21,,WITHDRAWAL,4871.06,163913.88,3fbb43d860d34a7788ee0b31dd05382a,Target,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-04-27T11:49:05
394,91,,DEPOSIT,1376.19,233105.91,f36cde1719eb446a8e16bfec2771b5c0,Target,UTILITIES,false,,DEPOSIT transaction,2023-08-07T01:50:27
395,162,,FEE,1193.64,257984.28,13a5e5b2e3e447df8f78a3d729d75b88,Walmart,ATM,false,,FEE transaction,2022-03-20T10:24:23
396,199,,INTEREST,748.67,44468.49,c73d556d08ae4357af63135aae13020c,Starbucks,ATM,false,,INTEREST transaction,2022-05-17T17:29:51
397,80,,TRANSFER_IN,3519.37,93790.91,dd391871adfd4af7a6e961b9f491500b,Amazon,GROCERIES,false,,TRANSFER_IN transaction,2023-05-01T03:13:20
398,199,,TRANSFER_OUT,4888.91,18960.35,44ee20b2b214409d8a6770ee3aa59306,Target,GROCERIES,false,,TRANSFER_OUT transaction,2023-09-30T00:26:45
399,146,,TRANSFER_IN,1520.29,481530.83,405d730750b64f4bba8e688275c7def5,,SALARY,false,,TRANSFER_IN transaction,2023-09-19T06:10:11
400,137,,WITHDRAWAL,3404.87,87280.48,df4b6aa9888d413e844d10c589f623d6,Starbucks,RESTAURANT,false,,WITHDRAWAL transaction,2022-07-18T01:31:16
401,50,,DEPOSIT,1330.17,479097.74,20e172f68a8e4c638b6b260450dde183,,ATM,false,,DEPOSIT transaction,2023-12-09T11:09:02
402,56,,INTEREST,815.36,376008.90,19567fe3308d46978f7e1315edabcea6,,GROCERIES,false,,INTEREST transaction,2023-01-01T13:13:12
403,59,,INTEREST,4286.52,232252.47,e48c8fcb04f64d488af68fb1a4145f77,Starbucks,GROCERIES,false,,INTEREST transaction,2022-09-26T07:09:16
404,141,,INTEREST,602.08,38066.66,e06872782a0143198e02336e8b97a182,,RESTAURANT,false,,INTEREST transaction,2023-05-08T07:43:20
405,230,,WITHDRAWAL,3353.90,450429.75,5eb613ef91c74c1bb5657fd1ceed4f5b,Local Utilities,ATM,false,,WITHDRAWAL transaction,2022-08-30T20:26:03
406,135,,INTEREST,4709.91,379037.46,601f56cbe2bb42b8916c811303149236,Amazon,GROCERIES,false,,INTEREST transaction,2022-12-18T04:46:16
407,210,,WITHDRAWAL,2003.40,441044.02,ae4c4e6571404fb9b2706239968e3ee3,Amazon,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-12-19T13:08:14
408,136,,DEPOSIT,4930.14,342741.68,a5e53301d99d4546b78dfd5862f82950,,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-05-01T19:05:59
409,22,,DEPOSIT,2525.39,126001.94,6bd6effddddb4359a7c9763309ba6e32,Amazon,SALARY,false,,DEPOSIT transaction,2022-08-18T00:54:18
410,244,,FEE,4469.34,98488.32,aa815de0833f4869b57bb553bbc9645a,,RESTAURANT,false,,FEE transaction,2022-04-15T23:59:06
411,9,,TRANSFER_IN,4899.24,227227.92,30a9c9fdf75c47bba9db329decf6a245,Starbucks,GROCERIES,false,,TRANSFER_IN transaction,2023-07-30T23:35:10
412,131,,TRANSFER_OUT,1718.38,274538.97,11d8fd87262642b7abfa97ddaf49b469,Walmart,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2022-09-09T05:04:09
413,215,,WITHDRAWAL,3730.51,97405.73,5ebd946fb96946368708fb26e247326d,Starbucks,ATM,false,,WITHDRAWAL transaction,2022-04-28T19:17:03
414,180,,DEPOSIT,758.29,278054.33,42b3469350664945b8551a72075fffe4,Local Utilities,RESTAURANT,false,,DEPOSIT transaction,2022-01-06T20:45:16
415,123,,FEE,67.99,194227.08,c7843207408f4874baef582a7861addb,Target,GROCERIES,false,,FEE transaction,2022-03-05T12:02:24
416,24,,INTEREST,1777.61,460438.81,bb437fc51f9d47598d1639e9df678457,Starbucks,ATM,false,,INTEREST transaction,2022-06-18T00:30:02
417,121,,WITHDRAWAL,3836.88,119159.36,df34c782b1de4a098d05e02c26bcc616,Walmart,SALARY,false,,WITHDRAWAL transaction,2022-10-28T01:32:40
418,199,,DEPOSIT,4509.79,254360.07,b5c261def8e64344904a20eba0d6feec,Local Utilities,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-11-26T05:54:25
419,270,,INTEREST,4956.15,486248.94,4870bd805ec246288317394277546d16,Local Utilities,SALARY,false,,INTEREST transaction,2022-07-26T08:46:33
420,57,,DEPOSIT,3300.88,235143.28,691089fc9c55459cac004f817897ab63,,RESTAURANT,false,,DEPOSIT transaction,2023-12-18T15:23:05
421,42,,TRANSFER_OUT,4659.49,14066.32,9b90da756c9e4145a9f5c5edb023efef,Amazon,ONLINE_SHOPPING,false,,TRANSFER_OUT transaction,2022-03-02T23:27:55
422,27,,WITHDRAWAL,272.98,238968.36,81858ba0541e4ef68b3e0dacd3f16840,Target,ATM,false,,WITHDRAWAL transaction,2022-03-13T09:33:59
423,209,,TRANSFER_OUT,1328.53,320986.00,508673ddba6a45599af2548ab81320f0,Walmart,ATM,false,,TRANSFER_OUT transaction,2023-06-26T16:45:22
424,100,,DEPOSIT,905.57,242060.18,26e9df16aedc4f88843ae6542bdf0173,Local Utilities,UTILITIES,false,,DEPOSIT transaction,2022-01-12T04:35:49
425,15,,DEPOSIT,1762.59,285105.67,f454816965f14b78a1ece0dd822dae97,Amazon,RESTAURANT,false,,DEPOSIT transaction,2022-06-20T14:12:25
426,82,,TRANSFER_IN,603.24,232001.19,5acc3fc7618d487cb717c409b348f043,,RESTAURANT,false,,TRANSFER_IN transaction,2023-04-28T12:20:44
427,262,,TRANSFER_OUT,1694.39,495480.43,66c8a155e1884358acad36191b1760a2,Amazon,SALARY,false,,TRANSFER_OUT transaction,2023-07-15T03:37:02
428,157,,INTEREST,4060.32,122316.92,c3c49fa3653649849361596c8f2d8d6e,Target,SALARY,false,,INTEREST transaction,2022-07-03T01:29:20
429,76,,TRANSFER_OUT,2095.06,144866.88,c7ebe61bbc1e4c20ae0bcac63aba8aa6,Local Utilities,ATM,false,,TRANSFER_OUT transaction,2022-04-02T06:43:08
430,242,,INTEREST,1363.09,306250.76,f34402987712456ba9e9b2db6850b65d,Starbucks,GROCERIES,false,,INTEREST transaction,2023-10-22T08:53:20
431,42,,TRANSFER_IN,3351.52,334643.79,8fc50399f6904f6b96b11c0e1d66aff0,Target,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2022-01-14T18:12:00
432,141,,TRANSFER_OUT,1631.62,271308.11,32a0b2b438bf417d9422ab1189eacb39,Amazon,SALARY,false,,TRANSFER_OUT transaction,2023-07-20T21:59:14
433,54,,INTEREST,2339.92,196006.23,cbaa7896dcb24359996269378d731e7d,Walmart,GROCERIES,false,,INTEREST transaction,2023-02-06T20:12:48
434,123,,INTEREST,2833.24,351051.57,ad22baeeb3584539b33b03a5615f013c,Local Utilities,GROCERIES,false,,INTEREST transaction,2022-10-03T12:37:32
435,5,,WITHDRAWAL,908.85,396127.65,1f4e867b54ee4ab3969d6140c4ae83e7,,SALARY,false,,WITHDRAWAL transaction,2022-03-02T11:02:26
436,145,,INTEREST,32.70,65830.25,374fc98c394940d08cf390284f98aacb,Local Utilities,ATM,false,,INTEREST transaction,2022-09-18T14:45:56
437,264,,DEPOSIT,4052.88,355219.96,72fadec0f8e74e1aa74cfa35bf6059eb,Amazon,SALARY,false,,DEPOSIT transaction,2023-10-09T16:10:56
438,30,,INTEREST,2669.14,318467.32,be553c78391148428351ca813689c656,Target,ATM,false,,INTEREST transaction,2023-05-12T21:50:20
439,29,,FEE,403.83,242104.00,f94f79e787ee40a98c03910b580ac9ad,Starbucks,GROCERIES,false,,FEE transaction,2022-10-12T13:59:21
440,256,,FEE,3100.19,6471.93,020f28494cdd4b08a9fcf9dcbe759829,,RESTAURANT,false,,FEE transaction,2022-04-25T03:49:22
441,95,,DEPOSIT,470.71,64122.81,a5e458add954473093cf4643a707dc42,,RESTAURANT,false,,DEPOSIT transaction,2023-05-03T06:06:01
442,210,,FEE,2675.23,387577.03,447bb14eedab4bdd966cace965691162,Target,GROCERIES,false,,FEE transaction,2022-10-11T21:27:47
443,8,,DEPOSIT,592.59,431241.54,bacf849163914baf9571f624c4f2fb85,,UTILITIES,false,,DEPOSIT transaction,2022-11-14T09:42:29
444,80,,TRANSFER_IN,78.79,122944.09,0f4adc74f1894161b09483aaba39e459,Starbucks,GROCERIES,false,,TRANSFER_IN transaction,2022-03-23T11:55:21
445,238,,TRANSFER_OUT,2739.38,144149.66,aea43d37bc1148d0898aefeb656033e6,,SALARY,false,,TRANSFER_OUT transaction,2022-03-13T10:40:26
446,210,,WITHDRAWAL,1686.49,438884.06,c9ba94afbf304e24821747312c84743a,,RESTAURANT,false,,WITHDRAWAL transaction,2022-05-29T02:37:43
447,102,,FEE,49.72,301855.87,7ad45206a2d341d29027781314dd2ec3,Amazon,GROCERIES,false,,FEE transaction,2023-08-03T23:28:56
448,251,,INTEREST,711.65,256233.51,8859cb0f14824684ab4386b1279a7a1d,Walmart,ATM,false,,INTEREST transaction,2023-09-09T15:16:43
449,138,,INTEREST,545.28,405955.29,e6053c3728084433afd08c4be129e326,,ONLINE_SHOPPING,false,,INTEREST transaction,2022-06-30T23:23:41
450,270,,TRANSFER_IN,226.39,54154.68,af6163ac47804eada313dc8f5dfc549c,Target,GROCERIES,false,,TRANSFER_IN transaction,2023-10-02T03:52:08
451,256,,INTEREST,3102.23,375734.42,362bcb97e34d476d92e73946a86fb4e4,Walmart,ATM,false,,INTEREST transaction,2022-10-26T23:00:46
452,100,,WITHDRAWAL,1159.33,185128.39,65dbb6620ac741c6bc46925ff751c4bb,Starbucks,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-09-12T06:31:36
453,237,,TRANSFER_IN,3480.96,429950.70,dacb67b869d44a8eabd2b4c35c66f8cb,Walmart,RESTAURANT,false,,TRANSFER_IN transaction,2023-11-27T02:18:11
454,37,,INTEREST,458.86,341854.42,0d1f372ebeb541fb8cd9d12d0047de52,Walmart,ONLINE_SHOPPING,false,,INTEREST transaction,2022-02-12T02:19:46
455,115,,WITHDRAWAL,3857.47,260979.89,42afdb4a5bc44b9baf6c20355b9ce3c0,Target,RESTAURANT,false,,WITHDRAWAL transaction,2022-01-25T04:13:47
456,35,,INTEREST,4247.85,276290.55,ba02df15d7d546569f5881308520927e,Amazon,SALARY,false,,INTEREST transaction,2023-02-09T08:48:51
457,108,,DEPOSIT,3189.98,190996.91,59b977be3bad4e7ca2ef8c9493528409,Starbucks,SALARY,false,,DEPOSIT transaction,2022-03-13T05:11:14
458,185,,TRANSFER_IN,4821.09,13547.65,cb519fdc1b8945418ad22542c61403e2,Walmart,ONLINE_SHOPPING,false,,TRANSFER_IN transaction,2023-04-30T06:06:22
459,147,,FEE,2291.81,418739.47,378c61eb83c94779947c5fee22395e53,Walmart,SALARY,false,,FEE transaction,2023-10-14T01:08:22
460,135,,TRANSFER_OUT,3956.76,375516.77,e2cad758ca674cb48f93be48239c35ab,Amazon,SALARY,false,,TRANSFER_OUT transaction,2023-10-07T12:18:54
461,12,,DEPOSIT,3912.97,162620.11,11191bd297914302ac5dfa211ffe17e2,Walmart,SALARY,false,,DEPOSIT transaction,2022-05-10T17:31:14
462,117,,DEPOSIT,4797.93,480701.76,b53b4e761cdc4cf1bf971943ac0cc223,,UTILITIES,false,,DEPOSIT transaction,2022-10-30T17:56:34
463,129,,INTEREST,4605.25,172015.47,e45b213a73f045c1a19fc9a1b02f6899,Target,SALARY,false,,INTEREST transaction,2023-10-30T19:43:05
464,157,,DEPOSIT,1415.23,401574.97,ff88c600dbcc4b328376b7ffbd7c9b48,Amazon,ONLINE_SHOPPING,false,,DEPOSIT transaction,2022-12-14T10:11:17
465,173,,FEE,4586.84,74524.97,237e31e9082d4a06a7721173196d1e3a,Starbucks,GROCERIES,false,,FEE transaction,2023-06-13T19:57:06
466,248,,TRANSFER_IN,2830.31,38877.64,19d9ce11ae494f8fa7aef55df27bc61d,Starbucks,SALARY,false,,TRANSFER_IN transaction,2023-06-19T09:06:06
467,234,,WITHDRAWAL,3605.80,140520.66,8ade8decede240ffb8501d45c4114eee,,GROCERIES,false,,WITHDRAWAL transaction,2022-12-09T03:12:37
468,95,,INTEREST,4263.91,182907.08,578041911fba42abb2fac5f055494e26,Local Utilities,RESTAURANT,false,,INTEREST transaction,2022-10-16T12:14:42
469,190,,TRANSFER_OUT,324.76,440144.36,f691c869ee1549cf9161b0d25bf56b70,Starbucks,ATM,false,,TRANSFER_OUT transaction,2023-08-26T09:52:36
470,131,,TRANSFER_IN,762.12,335411.63,b1382032ab4749398491b1fe36b2879b,Amazon,RESTAURANT,false,,TRANSFER_IN transaction,2022-02-22T18:54:25
471,163,,WITHDRAWAL,253.14,135005.37,c0c385a6b2db43e2ac55819ee3aeb377,,ATM,false,,WITHDRAWAL transaction,2023-09-20T13:26:14
472,51,,WITHDRAWAL,996.43,42895.74,8f88fca2c17b4db4994272488157b503,Starbucks,ONLINE_SHOPPING,false,,WITHDRAWAL transaction,2022-09-07T14:00:51
473,103,,DEPOSIT,993.35,486963.10,4fdbfaa4f6214b0b87d6494325021705,Local Utilities,UTILITIES,false,,DEPOSIT transaction,2023-12-14T08:48:10
474,86,,FEE,1787.76,451055.32,d565a726565c441aa6c029f612407254,Local Utilities,SALARY,false,,FEE transaction,2022-11-17T06:42:19
475,98,,WITHDRAWAL,3550.22,1581.05,941a5b7222824f6bb03f7acce987d5d7,Target,RESTAURANT,false,,WITHDRAWAL transaction,2022-04-06T20:26:32
476,188,,TRANSFER_IN,890.98,294334.76,c80a87fe989a45b593de85eaaceddb4c,,GROCERIES,false,,TRANSFER_IN transaction,2022-10-16T03:13:32
477,73,,WITHDRAWAL,1293.60,112752.38,4512344215444c0fbb14ab218532723c,Amazon,SALARY,false,,WITHDRAWAL transaction,2022-06-10T21:10:32
478,101,,TRANSFER_OUT,1670.22,158940.76,5a9947ee101a441bbe70efd87643b647,Starbucks,ATM,false,,TRANSFER_OUT transaction,2022-04-24T03:59:55
479,20,,FEE,2620.61,252743.78,4b2f53c4e343420fab79733eb73fffbd,,ATM,false,,FEE transaction,2023-10-03T05:12:13
480,192,,INTEREST,2933.41,491465.41,f04c93de506844c092ce4df5ae7867bb,Walmart,GROCERIES,false,,INTEREST transaction,2023-08-04T20:21:33
481,114,,FEE,2380.74,431394.95,7f557e8c781440caa9dc8a67ceb36164,Local Utilities,ATM,false,,FEE transaction,2022-08-09T08:47:29
482,246,,WITHDRAWAL,4177.64,450413.47,e18fe928d524489bb589bf5cedc0673a,Local Utilities,RESTAURANT,false,,WITHDRAWAL transaction,2022-03-20T21:30:14
483,238,,DEPOSIT,183.51,406095.94,75693928f3d54ed6a4cc7e754d98f795,Amazon,GROCERIES,false,,DEPOSIT transaction,2023-03-16T02:58:05
484,169,,TRANSFER_OUT,4997.19,380269.18,0e57f46325154a779cb02e71e4dde2ec,Local Utilities,SALARY,false,,TRANSFER_OUT transaction,2023-07-26T12:03:06
485,40,,TRANSFER_OUT,4978.08,232702.94,1a3ce644d51a4b0785687bf06bd3b7e9,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2022-09-26T02:00:26
486,136,,TRANSFER_OUT,4634.90,216048.98,6a244f46a6ae4d08a27f8dfb0870ca3a,Target,ATM,false,,TRANSFER_OUT transaction,2023-05-22T10:08:43
487,250,,TRANSFER_OUT,2079.30,47477.39,cbc748a55bee4ebb90460daf0f30a5f0,Local Utilities,UTILITIES,false,,TRANSFER_OUT transaction,2022-10-22T13:25:09
488,27,,INTEREST,4477.04,362911.53,217223c8902e4e65ad93aca779ce9fce,Walmart,GROCERIES,false,,INTEREST transaction,2022-03-20T12:24:59
489,221,,TRANSFER_OUT,4142.79,350836.13,f9adb604d777444284efe548a3809b55,Walmart,RESTAURANT,false,,TRANSFER_OUT transaction,2023-10-13T20:09:51
490,261,,WITHDRAWAL,2635.69,49712.05,3cd2a090ba0846f1a6eda257cb5a4033,Amazon,ATM,false,,WITHDRAWAL transaction,2023-01-30T16:06:37
491,130,,TRANSFER_IN,3746.62,249556.34,0c54db8e668e4ce8b6711e84819ac500,Amazon,GROCERIES,false,,TRANSFER_IN transaction,2023-06-17T06:58:27
492,33,,WITHDRAWAL,249.94,326300.07,56b50dccda67449ab2bd7383ac4dea92,Target,GROCERIES,false,,WITHDRAWAL transaction,2022-06-14T23:16:02
493,23,,WITHDRAWAL,509.30,463812.30,1d62b0f833794eeb988b1b5ac43114fe,Local Utilities,ATM,false,,WITHDRAWAL transaction,2022-08-22T11:30:20
494,200,,FEE,3545.37,436883.71,1d9413ead1ab43a6abf3b378700a69d6,Target,GROCERIES,false,,FEE transaction,2023-02-26T07:41:58
495,217,,INTEREST,406.07,190278.81,04ecca08b34643979db081a875e9d000,Amazon,ATM,false,,INTEREST transaction,2023-07-09T09:44:04
496,165,,TRANSFER_IN,1398.84,138801.44,306683f1b5864dabb2f6e5b43b2c1dea,Walmart,SALARY,false,,TRANSFER_IN transaction,2022-07-19T17:23:59
497,191,,TRANSFER_OUT,3083.67,444867.27,78098c850e3e415a91435e83ceded052,Walmart,GROCERIES,false,,TRANSFER_OUT transaction,2023-10-05T22:39:16
498,195,,INTEREST,2425.91,233597.49,431337461cc345a196a66c8a01b59ec8,Walmart,ONLINE_SHOPPING,false,,INTEREST transaction,2023-10-09T00:14:04
